position,gene,Element
654,MYB46,None
655,MYB46,None
656,MYB46,None
657,MYB46,None
658,MYB46,None
659,MYB46,None
660,MYB46,None
661,MYB46,None
662,MYB46,None
663,MYB46,None
664,MYB46,None
665,MYB46,None
666,MYB46,None
667,MYB46,None
668,MYB46,None
669,MYB46,None
670,MYB46,None
671,MYB46,None
672,MYB46,None
673,MYB46,None
674,MYB46,None
675,MYB46,None
676,MYB46,None
677,MYB46,None
678,MYB46,None
679,MYB46,None
680,MYB46,None
681,MYB46,None
682,MYB46,None
683,MYB46,None
684,MYB46,None
685,MYB46,None
686,MYB46,None
687,MYB46,None
688,MYB46,None
689,MYB46,None
690,MYB46,None
691,MYB46,None
692,MYB46,None
693,MYB46,None
694,MYB46,None
695,MYB46,None
696,MYB46,None
697,MYB46,None
698,MYB46,None
699,MYB46,None
700,MYB46,None
701,MYB46,None
702,MYB46,None
703,MYB46,None
704,MYB46,None
705,MYB46,None
706,MYB46,None
707,MYB46,None
708,MYB46,None
709,MYB46,None
710,MYB46,SNBE
711,MYB46,SNBE
712,MYB46,SNBE
713,MYB46,SNBE
714,MYB46,SNBE
715,MYB46,SNBE
716,MYB46,SNBE
717,MYB46,SNBE
718,MYB46,SNBE
719,MYB46,SNBE
720,MYB46,SNBE
721,MYB46,SNBE
722,MYB46,SNBE
723,MYB46,SNBE
724,MYB46,SNBE
725,MYB46,SNBE
726,MYB46,SNBE
727,MYB46,SNBE
728,MYB46,SNBE
729,MYB46,SNBE
730,MYB46,None
731,MYB46,None
732,MYB46,None
733,MYB46,None
734,MYB46,None
735,MYB46,None
736,MYB46,None
737,MYB46,None
738,MYB46,None
739,MYB46,None
740,MYB46,None
741,MYB46,None
742,MYB46,None
743,MYB46,None
744,MYB46,None
745,MYB46,None
746,MYB46,None
747,MYB46,None
748,MYB46,None
749,MYB46,None
750,MYB46,None
751,MYB46,None
752,MYB46,None
753,MYB46,None
754,MYB46,None
755,MYB46,None
756,MYB46,None
757,MYB46,None
758,MYB46,None
759,MYB46,None
760,MYB46,None
761,MYB46,None
762,MYB46,None
763,MYB46,None
764,MYB46,None
765,MYB46,None
766,MYB46,None
767,MYB46,None
768,MYB46,None
769,MYB46,None
770,MYB46,None
771,MYB46,None
772,MYB46,None
773,MYB46,None
774,MYB46,None
775,MYB46,None
776,MYB46,None
777,MYB46,None
778,MYB46,None
779,MYB46,None
780,MYB46,None
781,MYB46,None
782,MYB46,None
783,MYB46,None
784,MYB46,None
785,MYB46,None
786,MYB46,None
787,MYB46,None
788,MYB46,None
789,MYB46,None
790,MYB46,None
791,MYB46,None
792,MYB46,None
793,MYB46,None
794,MYB46,None
795,MYB46,None
796,MYB46,None
797,MYB46,None
798,MYB46,None
799,MYB46,None
800,MYB46,None
801,MYB46,None
802,MYB46,None
803,MYB46,None
804,MYB46,None
805,MYB46,None
806,MYB46,None
807,MYB46,None
808,MYB46,None
809,MYB46,None
810,MYB46,None
811,MYB46,None
812,MYB46,None
813,MYB46,None
814,MYB46,None
815,MYB46,None
816,MYB46,None
817,MYB46,None
818,MYB46,None
819,MYB46,None
820,MYB46,None
821,MYB46,None
822,MYB46,None
823,MYB46,None
824,MYB46,None
825,MYB46,None
826,MYB46,None
827,MYB46,None
828,MYB46,None
829,MYB46,None
830,MYB46,None
831,MYB46,None
832,MYB46,None
833,MYB46,None
834,MYB46,None
835,MYB46,None
836,MYB46,None
837,MYB46,None
838,MYB46,None
839,MYB46,None
840,MYB46,None
841,MYB46,None
842,MYB46,None
843,MYB46,None
844,MYB46,None
845,MYB46,None
846,MYB46,None
847,MYB46,None
848,MYB46,None
849,MYB46,None
850,MYB46,None
851,MYB46,None
852,MYB46,None
853,MYB46,None
854,MYB46,None
855,MYB46,None
856,MYB46,None
857,MYB46,None
858,MYB46,None
859,MYB46,None
860,MYB46,None
861,MYB46,None
862,MYB46,None
863,MYB46,None
864,MYB46,None
865,MYB46,None
866,MYB46,None
867,MYB46,None
868,MYB46,None
869,MYB46,None
870,MYB46,None
871,MYB46,None
872,MYB46,None
873,MYB46,None
874,MYB46,None
875,MYB46,None
876,MYB46,None
877,MYB46,None
878,MYB46,None
879,MYB46,None
880,MYB46,None
881,MYB46,None
882,MYB46,None
883,MYB46,None
884,MYB46,None
885,MYB46,None
886,MYB46,None
887,MYB46,None
888,MYB46,None
889,MYB46,None
890,MYB46,None
891,MYB46,None
892,MYB46,None
893,MYB46,None
894,MYB46,None
895,MYB46,None
896,MYB46,None
897,MYB46,None
898,MYB46,None
899,MYB46,None
900,MYB46,None
901,MYB46,None
902,MYB46,None
903,MYB46,None
904,MYB46,None
905,MYB46,None
906,MYB46,None
907,MYB46,None
908,MYB46,None
909,MYB46,None
910,MYB46,None
911,MYB46,None
912,MYB46,None
913,MYB46,None
914,MYB46,None
915,MYB46,None
916,MYB46,None
917,MYB46,None
918,MYB46,None
919,MYB46,None
920,MYB46,None
921,MYB46,None
922,MYB46,None
923,MYB46,None
924,MYB46,None
925,MYB46,None
926,MYB46,None
927,MYB46,None
928,MYB46,None
929,MYB46,None
930,MYB46,None
931,MYB46,None
932,MYB46,None
933,MYB46,None
934,MYB46,None
935,MYB46,None
936,MYB46,None
937,MYB46,None
938,MYB46,None
939,MYB46,None
940,MYB46,None
941,MYB46,None
942,MYB46,None
943,MYB46,None
944,MYB46,None
945,MYB46,None
946,MYB46,None
947,MYB46,None
948,MYB46,None
949,MYB46,None
950,MYB46,None
951,MYB46,None
952,MYB46,None
953,MYB46,None
954,MYB46,None
955,MYB46,None
956,MYB46,None
957,MYB46,None
958,MYB46,None
959,MYB46,None
960,MYB46,None
961,MYB46,None
962,MYB46,None
963,MYB46,None
964,MYB46,None
965,MYB46,None
966,MYB46,None
967,MYB46,None
968,MYB46,None
969,MYB46,None
970,MYB46,None
971,MYB46,None
972,MYB46,None
973,MYB46,None
974,MYB46,None
975,MYB46,None
976,MYB46,None
977,MYB46,None
978,MYB46,None
979,MYB46,None
980,MYB46,None
981,MYB46,None
982,MYB46,None
983,MYB46,None
984,MYB46,None
985,MYB46,None
986,MYB46,None
987,MYB46,None
988,MYB46,None
989,MYB46,None
990,MYB46,None
991,MYB46,None
992,MYB46,None
993,MYB46,None
994,MYB46,None
995,MYB46,None
996,MYB46,None
997,MYB46,None
998,MYB46,None
999,MYB46,None
1000,MYB46,None
1001,MYB46,None
1002,MYB46,None
1003,MYB46,None
1004,MYB46,None
1005,MYB46,None
1006,MYB46,None
1007,MYB46,None
1008,MYB46,None
1009,MYB46,None
1010,MYB46,None
1011,MYB46,None
1012,MYB46,None
1013,MYB46,None
1014,MYB46,None
1015,MYB46,None
1016,MYB46,None
1017,MYB46,None
1018,MYB46,None
1019,MYB46,None
1020,MYB46,None
1021,MYB46,None
1022,MYB46,None
1023,MYB46,None
1024,MYB46,None
1025,MYB46,None
1026,MYB46,None
1027,MYB46,None
1028,MYB46,None
1029,MYB46,None
1030,MYB46,None
1031,MYB46,None
1032,MYB46,None
1033,MYB46,None
1034,MYB46,None
1035,MYB46,None
1036,MYB46,None
1037,MYB46,None
1038,MYB46,None
1039,MYB46,None
1040,MYB46,None
1041,MYB46,None
1042,MYB46,None
1043,MYB46,None
1044,MYB46,None
1045,MYB46,None
1046,MYB46,None
1047,MYB46,None
1048,MYB46,None
1049,MYB46,None
1050,MYB46,None
1051,MYB46,None
1052,MYB46,None
1053,MYB46,None
1054,MYB46,None
1055,MYB46,None
1056,MYB46,None
1057,MYB46,None
1058,MYB46,None
1059,MYB46,None
1060,MYB46,None
1061,MYB46,None
1062,MYB46,None
1063,MYB46,None
1064,MYB46,None
1065,MYB46,None
1066,MYB46,None
1067,MYB46,None
1068,MYB46,None
1069,MYB46,None
1070,MYB46,None
1071,MYB46,None
1072,MYB46,None
1073,MYB46,None
1074,MYB46,None
1075,MYB46,None
1076,MYB46,None
1077,MYB46,None
1078,MYB46,None
1079,MYB46,None
1080,MYB46,None
1081,MYB46,None
1082,MYB46,None
1083,MYB46,None
1084,MYB46,None
1085,MYB46,None
1086,MYB46,None
1087,MYB46,None
1088,MYB46,None
1089,MYB46,None
1090,MYB46,None
1091,MYB46,None
1092,MYB46,None
1093,MYB46,None
1094,MYB46,None
1095,MYB46,None
1096,MYB46,None
1097,MYB46,None
1098,MYB46,None
1099,MYB46,None
1100,MYB46,None
1101,MYB46,None
1102,MYB46,None
1103,MYB46,None
1104,MYB46,None
1105,MYB46,None
1106,MYB46,None
1107,MYB46,None
1108,MYB46,None
1109,MYB46,None
1110,MYB46,None
1111,MYB46,None
1112,MYB46,None
1113,MYB46,None
1114,MYB46,None
1115,MYB46,None
1116,MYB46,None
1117,MYB46,None
1118,MYB46,None
1119,MYB46,None
1120,MYB46,None
1121,MYB46,None
1122,MYB46,None
1123,MYB46,None
1124,MYB46,None
1125,MYB46,None
1126,MYB46,None
1127,MYB46,None
1128,MYB46,None
1129,MYB46,None
1130,MYB46,None
1131,MYB46,None
1132,MYB46,None
1133,MYB46,None
1134,MYB46,None
1135,MYB46,None
1136,MYB46,None
1137,MYB46,None
1138,MYB46,None
1139,MYB46,SNBE
1140,MYB46,SNBE
1141,MYB46,SNBE
1142,MYB46,SNBE
1143,MYB46,SNBE
1144,MYB46,SNBE
1145,MYB46,SNBE
1146,MYB46,SNBE
1147,MYB46,SNBE
1148,MYB46,SNBE
1149,MYB46,SNBE
1150,MYB46,SNBE
1151,MYB46,SNBE
1152,MYB46,SNBE
1153,MYB46,SNBE
1154,MYB46,SNBE
1155,MYB46,SNBE
1156,MYB46,SNBE
1157,MYB46,SNBE
1158,MYB46,None
1159,MYB46,None
1160,MYB46,None
1161,MYB46,None
1162,MYB46,None
1163,MYB46,None
1164,MYB46,None
1165,MYB46,None
1166,MYB46,None
1167,MYB46,None
1168,MYB46,None
1169,MYB46,None
1170,MYB46,None
1171,MYB46,None
1172,MYB46,None
1173,MYB46,None
1174,MYB46,None
1175,MYB46,None
1176,MYB46,None
1177,MYB46,None
1178,MYB46,None
1179,MYB46,None
1180,MYB46,None
1181,MYB46,None
1182,MYB46,None
1183,MYB46,None
1184,MYB46,None
1185,MYB46,None
1186,MYB46,None
1187,MYB46,None
1188,MYB46,None
1189,MYB46,None
1190,MYB46,None
1191,MYB46,None
1192,MYB46,None
1193,MYB46,None
1194,MYB46,None
1195,MYB46,None
1196,MYB46,None
1197,MYB46,None
1198,MYB46,None
1199,MYB46,None
1200,MYB46,None
1201,MYB46,None
1202,MYB46,None
1203,MYB46,None
1204,MYB46,None
1205,MYB46,None
1206,MYB46,None
1207,MYB46,None
1208,MYB46,None
1209,MYB46,None
1210,MYB46,None
1211,MYB46,None
1212,MYB46,None
1213,MYB46,None
1214,MYB46,None
1215,MYB46,None
1216,MYB46,None
1217,MYB46,None
1218,MYB46,None
1219,MYB46,None
1220,MYB46,None
1221,MYB46,None
1222,MYB46,None
1223,MYB46,None
1224,MYB46,None
1225,MYB46,None
1226,MYB46,None
1227,MYB46,None
1228,MYB46,None
1229,MYB46,None
1230,MYB46,None
1231,MYB46,None
1232,MYB46,None
1233,MYB46,None
1234,MYB46,None
1235,MYB46,None
1236,MYB46,None
1237,MYB46,None
1238,MYB46,None
1239,MYB46,None
1240,MYB46,None
1241,MYB46,None
1242,MYB46,None
1243,MYB46,None
1244,MYB46,None
1245,MYB46,None
1246,MYB46,None
1247,MYB46,None
1248,MYB46,None
1249,MYB46,None
1250,MYB46,None
1251,MYB46,None
1252,MYB46,None
1253,MYB46,None
1254,MYB46,None
1255,MYB46,None
1256,MYB46,None
1257,MYB46,None
1258,MYB46,None
1259,MYB46,None
1260,MYB46,None
1261,MYB46,None
1262,MYB46,None
1263,MYB46,None
1264,MYB46,None
1265,MYB46,None
1266,MYB46,SNBE
1267,MYB46,SNBE
1268,MYB46,SNBE
1269,MYB46,SNBE
1270,MYB46,SNBE
1271,MYB46,SNBE
1272,MYB46,SNBE
1273,MYB46,SNBE
1274,MYB46,SNBE
1275,MYB46,SNBE
1276,MYB46,SNBE
1277,MYB46,SNBE
1278,MYB46,SNBE
1279,MYB46,SNBE
1280,MYB46,SNBE
1281,MYB46,SNBE
1282,MYB46,SNBE
1283,MYB46,SNBE
1284,MYB46,SNBE
1285,MYB46,None
1286,MYB46,None
1287,MYB46,None
1288,MYB46,None
1289,MYB46,None
1290,MYB46,None
1291,MYB46,None
1292,MYB46,None
1293,MYB46,None
1294,MYB46,None
1295,MYB46,None
1296,MYB46,None
1297,MYB46,None
1298,MYB46,None
1299,MYB46,None
1300,MYB46,None
1301,MYB46,None
1302,MYB46,None
1303,MYB46,None
1304,MYB46,None
1305,MYB46,None
1306,MYB46,None
1307,MYB46,None
1308,MYB46,None
1309,MYB46,None
1310,MYB46,None
1311,MYB46,None
1312,MYB46,None
1313,MYB46,None
1314,MYB46,None
1315,MYB46,None
1316,MYB46,None
1317,MYB46,None
1318,MYB46,None
1319,MYB46,None
1320,MYB46,None
1321,MYB46,None
1322,MYB46,None
1323,MYB46,None
1324,MYB46,None
1325,MYB46,None
1326,MYB46,None
1327,MYB46,None
1328,MYB46,None
1329,MYB46,None
1330,MYB46,None
1331,MYB46,None
1332,MYB46,None
1333,MYB46,None
1334,MYB46,None
1335,MYB46,None
1336,MYB46,None
1337,MYB46,None
1338,MYB46,None
1339,MYB46,None
1340,MYB46,None
1341,MYB46,None
1342,MYB46,None
1343,MYB46,SNBE
1344,MYB46,SNBE
1345,MYB46,SNBE
1346,MYB46,SNBE
1347,MYB46,SNBE
1348,MYB46,SNBE
1349,MYB46,SNBE
1350,MYB46,SNBE
1351,MYB46,SNBE
1352,MYB46,SNBE
1353,MYB46,SNBE
1354,MYB46,SNBE
1355,MYB46,SNBE
1356,MYB46,SNBE
1357,MYB46,SNBE
1358,MYB46,SNBE
1359,MYB46,SNBE
1360,MYB46,SNBE
1361,MYB46,SNBE
1362,MYB46,None
1363,MYB46,None
1364,MYB46,None
1365,MYB46,None
1366,MYB46,None
1367,MYB46,None
1368,MYB46,None
1369,MYB46,None
1370,MYB46,None
1371,MYB46,None
1372,MYB46,None
1373,MYB46,None
1374,MYB46,None
1375,MYB46,None
1376,MYB46,None
1377,MYB46,None
1378,MYB46,None
1379,MYB46,None
1380,MYB46,None
1381,MYB46,None
1382,MYB46,None
1383,MYB46,None
1384,MYB46,None
1385,MYB46,None
1386,MYB46,None
1387,MYB46,None
1388,MYB46,None
1389,MYB46,None
1390,MYB46,None
1391,MYB46,None
1392,MYB46,None
1393,MYB46,None
1394,MYB46,None
1395,MYB46,None
1396,MYB46,None
1397,MYB46,None
1398,MYB46,None
1399,MYB46,None
1400,MYB46,None
1401,MYB46,None
1402,MYB46,None
1403,MYB46,None
1404,MYB46,None
1405,MYB46,None
1406,MYB46,None
1407,MYB46,None
1408,MYB46,None
1409,MYB46,None
1410,MYB46,None
1411,MYB46,None
1412,MYB46,None
1413,MYB46,None
1414,MYB46,None
1415,MYB46,None
1416,MYB46,None
1417,MYB46,None
1418,MYB46,None
1419,MYB46,None
1420,MYB46,None
1421,MYB46,None
1422,MYB46,None
1423,MYB46,None
1424,MYB46,None
1425,MYB46,None
1426,MYB46,None
1427,MYB46,None
1428,MYB46,None
1429,MYB46,None
1430,MYB46,None
1431,MYB46,None
1432,MYB46,None
1433,MYB46,None
1434,MYB46,None
1435,MYB46,None
1436,MYB46,None
1437,MYB46,None
1438,MYB46,None
1439,MYB46,None
1440,MYB46,None
1441,MYB46,None
1442,MYB46,None
1443,MYB46,None
1444,MYB46,None
1445,MYB46,None
1446,MYB46,None
1447,MYB46,None
1448,MYB46,None
1449,MYB46,None
1450,MYB46,None
1451,MYB46,None
1452,MYB46,None
1453,MYB46,None
1454,MYB46,None
1455,MYB46,None
1456,MYB46,None
1457,MYB46,None
1458,MYB46,None
1459,MYB46,None
1460,MYB46,None
1461,MYB46,None
1462,MYB46,None
1463,MYB46,None
1464,MYB46,None
1465,MYB46,None
1466,MYB46,None
1467,MYB46,None
1468,MYB46,None
1469,MYB46,None
1470,MYB46,None
1471,MYB46,None
1472,MYB46,None
1473,MYB46,None
1474,MYB46,None
1475,MYB46,None
1476,MYB46,None
1477,MYB46,None
1478,MYB46,None
1479,MYB46,None
1480,MYB46,None
1481,MYB46,None
1482,MYB46,None
1483,MYB46,None
1484,MYB46,None
1485,MYB46,None
1486,MYB46,None
1487,MYB46,None
1488,MYB46,None
1489,MYB46,None
1490,MYB46,None
1491,MYB46,None
1492,MYB46,None
1493,MYB46,None
1494,MYB46,None
1495,MYB46,None
1496,MYB46,None
1497,MYB46,None
1498,MYB46,None
1499,MYB46,None
1500,MYB46,None
1501,MYB46,None
1502,MYB46,None
1503,MYB46,None
1504,MYB46,None
1505,MYB46,None
1506,MYB46,None
1507,MYB46,None
1508,MYB46,None
1509,MYB46,None
1510,MYB46,None
1511,MYB46,None
1512,MYB46,None
1513,MYB46,None
1514,MYB46,None
1515,MYB46,None
1516,MYB46,None
1517,MYB46,None
1518,MYB46,None
1519,MYB46,None
1520,MYB46,None
1521,MYB46,None
1522,MYB46,None
1523,MYB46,None
1524,MYB46,None
1525,MYB46,None
1526,MYB46,None
1527,MYB46,None
1528,MYB46,None
1529,MYB46,None
1530,MYB46,None
1531,MYB46,None
1532,MYB46,None
1533,MYB46,None
1534,MYB46,None
1535,MYB46,None
1536,MYB46,None
1537,MYB46,None
1538,MYB46,None
1539,MYB46,None
1540,MYB46,None
1541,MYB46,None
1542,MYB46,None
1543,MYB46,None
1544,MYB46,None
1545,MYB46,None
1546,MYB46,SMRE
1547,MYB46,SMRE
1548,MYB46,SMRE
1549,MYB46,SMRE
1550,MYB46,SMRE
1551,MYB46,SMRE
1552,MYB46,SMRE
1553,MYB46,SMRE
1554,MYB46,None
1555,MYB46,None
1556,MYB46,None
1557,MYB46,None
1558,MYB46,None
1559,MYB46,None
1560,MYB46,None
1561,MYB46,None
1562,MYB46,None
1563,MYB46,None
1564,MYB46,None
1565,MYB46,None
1566,MYB46,None
1567,MYB46,None
1568,MYB46,None
1569,MYB46,None
1570,MYB46,None
1571,MYB46,None
1572,MYB46,None
1573,MYB46,None
1574,MYB46,None
1575,MYB46,None
1576,MYB46,None
1577,MYB46,None
1578,MYB46,None
1579,MYB46,None
1580,MYB46,None
1581,MYB46,None
1582,MYB46,None
1583,MYB46,None
1584,MYB46,None
1585,MYB46,None
1586,MYB46,None
1587,MYB46,None
1588,MYB46,None
1589,MYB46,None
1590,MYB46,None
1591,MYB46,None
1592,MYB46,None
1593,MYB46,None
1594,MYB46,None
1595,MYB46,None
1596,MYB46,None
1597,MYB46,None
1598,MYB46,None
1599,MYB46,None
1600,MYB46,None
1601,MYB46,None
1602,MYB46,None
1603,MYB46,None
1604,MYB46,None
1605,MYB46,None
1606,MYB46,None
1607,MYB46,None
1608,MYB46,None
1609,MYB46,None
1610,MYB46,None
1611,MYB46,None
1612,MYB46,None
1613,MYB46,None
1614,MYB46,None
1615,MYB46,None
1616,MYB46,None
1617,MYB46,None
1618,MYB46,None
1619,MYB46,None
1620,MYB46,None
1621,MYB46,None
1622,MYB46,None
1623,MYB46,None
1624,MYB46,None
1625,MYB46,None
1626,MYB46,None
1627,MYB46,None
1628,MYB46,None
1629,MYB46,None
1630,MYB46,None
1631,MYB46,None
1632,MYB46,None
1633,MYB46,None
1634,MYB46,None
1635,MYB46,None
1636,MYB46,None
1637,MYB46,None
1638,MYB46,None
1639,MYB46,None
1640,MYB46,None
1641,MYB46,None
1642,MYB46,None
1643,MYB46,None
1644,MYB46,None
1645,MYB46,None
1646,MYB46,None
1647,MYB46,None
1648,MYB46,None
1649,MYB46,None
1650,MYB46,None
1651,MYB46,None
1652,MYB46,None
1653,MYB46,None
1654,MYB46,None
1655,MYB46,None
1656,MYB46,None
1657,MYB46,None
1658,MYB46,None
1659,MYB46,None
1660,MYB46,None
1661,MYB46,None
1662,MYB46,None
1663,MYB46,None
1664,MYB46,None
1665,MYB46,None
1666,MYB46,None
1667,MYB46,None
1668,MYB46,None
1669,MYB46,None
1670,MYB46,None
1671,MYB46,None
1672,MYB46,None
1673,MYB46,None
1674,MYB46,None
1675,MYB46,None
1676,MYB46,None
1677,MYB46,None
1678,MYB46,None
1679,MYB46,None
1680,MYB46,None
1681,MYB46,None
1682,MYB46,None
1683,MYB46,None
1684,MYB46,None
1685,MYB46,None
1686,MYB46,None
1687,MYB46,None
1688,MYB46,None
1689,MYB46,None
1690,MYB46,None
1691,MYB46,None
1692,MYB46,None
1693,MYB46,None
1694,MYB46,None
1695,MYB46,None
1696,MYB46,None
1697,MYB46,None
1698,MYB46,None
1699,MYB46,None
1700,MYB46,None
1701,MYB46,None
1702,MYB46,None
1703,MYB46,None
1704,MYB46,None
1705,MYB46,None
1706,MYB46,None
1707,MYB46,None
1708,MYB46,None
1709,MYB46,None
1710,MYB46,None
1711,MYB46,None
1712,MYB46,None
1713,MYB46,None
1714,MYB46,None
1715,MYB46,None
1716,MYB46,None
1717,MYB46,None
1718,MYB46,None
1719,MYB46,None
1720,MYB46,None
1721,MYB46,None
1722,MYB46,None
1723,MYB46,None
1724,MYB46,None
1725,MYB46,None
1726,MYB46,None
1727,MYB46,None
1728,MYB46,None
1729,MYB46,None
1730,MYB46,None
1731,MYB46,None
1732,MYB46,None
1733,MYB46,None
1734,MYB46,None
1735,MYB46,None
1736,MYB46,None
1737,MYB46,None
1738,MYB46,None
1739,MYB46,None
1740,MYB46,None
1741,MYB46,None
1742,MYB46,None
1743,MYB46,None
1744,MYB46,None
1745,MYB46,None
1746,MYB46,None
1747,MYB46,None
1748,MYB46,None
1749,MYB46,None
1750,MYB46,None
1751,MYB46,SNBE
1752,MYB46,SNBE
1753,MYB46,SNBE
1754,MYB46,SNBE
1755,MYB46,SNBE
1756,MYB46,SNBE
1757,MYB46,SNBE
1758,MYB46,SNBE
1759,MYB46,SNBE
1760,MYB46,SNBE
1761,MYB46,SNBE
1762,MYB46,SNBE
1763,MYB46,SNBE
1764,MYB46,SNBE
1765,MYB46,SNBE
1766,MYB46,SNBE
1767,MYB46,SNBE
1768,MYB46,SNBE
1769,MYB46,SNBE
1770,MYB46,None
1771,MYB46,None
1772,MYB46,None
1773,MYB46,None
1774,MYB46,None
1775,MYB46,None
1776,MYB46,None
1777,MYB46,None
1778,MYB46,None
1779,MYB46,None
1780,MYB46,None
1781,MYB46,None
1782,MYB46,None
1783,MYB46,None
1784,MYB46,None
1785,MYB46,None
1786,MYB46,None
1787,MYB46,None
1788,MYB46,None
1789,MYB46,None
1790,MYB46,None
1791,MYB46,None
1792,MYB46,None
1793,MYB46,None
1794,MYB46,None
1795,MYB46,None
1796,MYB46,None
1797,MYB46,None
1798,MYB46,None
1799,MYB46,None
1800,MYB46,None
1801,MYB46,None
1802,MYB46,None
1803,MYB46,None
1804,MYB46,None
1805,MYB46,None
1806,MYB46,None
1807,MYB46,None
1808,MYB46,None
1809,MYB46,None
1810,MYB46,None
1811,MYB46,None
1812,MYB46,None
1813,MYB46,None
1814,MYB46,None
1815,MYB46,None
1816,MYB46,None
1817,MYB46,None
1818,MYB46,None
1819,MYB46,None
1820,MYB46,None
1821,MYB46,None
1822,MYB46,None
1823,MYB46,None
1824,MYB46,None
1825,MYB46,None
1826,MYB46,None
1827,MYB46,None
1828,MYB46,None
1829,MYB46,None
1830,MYB46,None
1831,MYB46,None
1832,MYB46,None
1833,MYB46,None
1834,MYB46,None
1835,MYB46,None
1836,MYB46,None
1837,MYB46,None
1838,MYB46,None
1839,MYB46,None
1840,MYB46,None
1841,MYB46,None
1842,MYB46,None
1843,MYB46,None
1844,MYB46,None
1845,MYB46,None
1846,MYB46,None
1847,MYB46,None
1848,MYB46,None
1849,MYB46,None
1850,MYB46,None
1851,MYB46,None
1852,MYB46,None
1853,MYB46,None
1854,MYB46,None
1855,MYB46,None
1856,MYB46,None
1857,MYB46,None
1858,MYB46,None
1859,MYB46,None
1860,MYB46,None
1861,MYB46,None
1862,MYB46,None
1863,MYB46,None
1864,MYB46,None
1865,MYB46,None
1866,MYB46,None
1867,MYB46,None
1868,MYB46,None
1869,MYB46,None
1870,MYB46,None
1871,MYB46,None
1872,MYB46,None
1873,MYB46,None
1874,MYB46,None
1875,MYB46,None
1876,MYB46,None
1877,MYB46,None
1878,MYB46,None
1879,MYB46,None
1880,MYB46,None
1881,MYB46,None
1882,MYB46,None
1883,MYB46,None
1884,MYB46,None
1885,MYB46,None
1886,MYB46,None
1887,MYB46,None
1888,MYB46,None
1889,MYB46,None
1890,MYB46,None
1891,MYB46,None
1892,MYB46,None
1893,MYB46,None
1894,MYB46,None
1895,MYB46,None
1896,MYB46,None
1897,MYB46,None
1898,MYB46,SNBE
1899,MYB46,SNBE
1900,MYB46,SNBE
1901,MYB46,SNBE
1902,MYB46,SNBE
1903,MYB46,SNBE
1904,MYB46,SNBE
1905,MYB46,SNBE
1906,MYB46,SNBE
1907,MYB46,SNBE
1908,MYB46,SNBE
1909,MYB46,SNBE
1910,MYB46,SNBE
1911,MYB46,SNBE
1912,MYB46,SNBE
1913,MYB46,SNBE
1914,MYB46,SNBE
1915,MYB46,SNBE
1916,MYB46,SNBE
1917,MYB46,SNBE
1918,MYB46,None
1919,MYB46,None
1920,MYB46,None
1921,MYB46,None
1922,MYB46,None
1923,MYB46,None
1924,MYB46,None
1925,MYB46,None
1926,MYB46,None
1927,MYB46,None
1928,MYB46,None
1929,MYB46,None
1930,MYB46,None
1931,MYB46,None
1932,MYB46,None
1933,MYB46,None
1934,MYB46,None
1935,MYB46,None
1936,MYB46,None
1937,MYB46,None
1938,MYB46,None
1939,MYB46,None
1940,MYB46,None
1941,MYB46,None
1942,MYB46,None
1943,MYB46,None
1944,MYB46,None
1945,MYB46,None
1946,MYB46,None
1947,MYB46,None
1948,MYB46,None
1949,MYB46,None
1950,MYB46,None
1951,MYB46,None
1952,MYB46,None
1953,MYB46,None
1954,MYB46,None
1955,MYB46,None
1956,MYB46,None
1957,MYB46,None
1958,MYB46,None
1959,MYB46,None
1960,MYB46,None
1961,MYB46,None
1962,MYB46,None
1963,MYB46,None
1964,MYB46,None
1965,MYB46,None
1966,MYB46,None
1967,MYB46,None
1968,MYB46,None
1969,MYB46,None
1970,MYB46,None
1971,MYB46,None
1972,MYB46,None
1973,MYB46,None
1974,MYB46,None
1975,MYB46,None
1976,MYB46,None
1977,MYB46,None
1978,MYB46,None
1979,MYB46,None
1980,MYB46,None
1981,MYB46,None
1982,MYB46,None
1983,MYB46,None
1984,MYB46,None
1985,MYB46,None
1986,MYB46,None
1987,MYB46,None
1988,MYB46,None
1989,MYB46,None
1990,MYB46,None
1991,MYB46,None
1992,MYB46,None
1993,MYB46,None
1994,MYB46,None
1995,MYB46,None
1996,MYB46,None
1997,MYB46,None
1998,MYB46,None
1999,MYB46,None
2000,MYB46,None
2001,MYB46,None
2002,MYB46,None
2003,MYB46,None
2004,MYB46,None
2005,MYB46,None
2006,MYB46,None
2007,MYB46,None
2008,MYB46,None
2009,MYB46,None
2010,MYB46,None
2011,MYB46,None
2012,MYB46,None
2013,MYB46,None
2014,MYB46,None
2015,MYB46,None
2016,MYB46,None
2017,MYB46,None
2018,MYB46,None
2019,MYB46,None
2020,MYB46,None
2021,MYB46,None
2022,MYB46,None
2023,MYB46,None
2024,MYB46,None
2025,MYB46,None
2026,MYB46,None
2027,MYB46,None
2028,MYB46,None
2029,MYB46,None
2030,MYB46,None
2031,MYB46,None
2032,MYB46,None
2033,MYB46,None
2034,MYB46,None
2035,MYB46,None
2036,MYB46,None
2037,MYB46,None
2038,MYB46,None
2039,MYB46,None
2040,MYB46,None
2041,MYB46,None
2042,MYB46,None
2043,MYB46,None
2044,MYB46,None
2045,MYB46,None
2046,MYB46,None
2047,MYB46,None
2048,MYB46,None
2049,MYB46,None
